"Type";"ScopeMGLevel";"Scope";"ScopeId";"PolicyDisplayName";"PolicyDefinitionName";"PolicyDefinitionId";"PolicyVersion";"PolicyEffect";"PolicyCategory";"UniqueAssignmentsCount";"UsedInPolicySetsCount";"UsedInPolicySet4CSV";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"ALZ";"ALZState";"ALZLatestVer";"ALZIdentificationLevel";"ALZPolicyName"
"BuiltIn";;;;"Resource logs in Azure Data Lake Store should be enabled";"057ef27e-665e-4328-8ea3-04b3122bd9fb";"/providers/microsoft.authorization/policydefinitions/057ef27e-665e-4328-8ea3-04b3122bd9fb";"5.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Data Lake";"0";"12";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enforce security configuration settings";"058e9719-1ff9-3653-4230-23f76b6492e0";"/providers/microsoft.authorization/policydefinitions/058e9719-1ff9-3653-4230-23f76b6492e0";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Implement physical security for offices, working areas, and secure areas";"05ec66a2-137c-14b8-8e75-3d7a2bef07f8";"/providers/microsoft.authorization/policydefinitions/05ec66a2-137c-14b8-8e75-3d7a2bef07f8";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Event Hub Namespaces should disable public network access";"0602787f-9896-402a-a6e1-39ee63ee435e";"/providers/microsoft.authorization/policydefinitions/0602787f-9896-402a-a6e1-39ee63ee435e";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Event Hub";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Azure File Sync to use private DNS zones";"06695360-db88-47f6-b976-7500d4297475";"/providers/microsoft.authorization/policydefinitions/06695360-db88-47f6-b976-7500d4297475";"1.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Storage";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Obtain consent prior to collection or processing of personal data";"069101ac-4578-31da-0cd4-ff083edd3eb4";"/providers/microsoft.authorization/policydefinitions/069101ac-4578-31da-0cd4-ff083edd3eb4";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Audit SQL DB Level Audit Setting";"06a78e20-9358-41c9-923c-fb736d382a12";"/providers/microsoft.authorization/policydefinitions/06a78e20-9358-41c9-923c-fb736d382a12";"1.0.0-deprecated";"Fixed: AuditIfNotExists";"SQL";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Audit VMs that do not use managed disks";"06a78e20-9358-41c9-923c-fb736d382a4d";"/providers/microsoft.authorization/policydefinitions/06a78e20-9358-41c9-923c-fb736d382a4d";"1.0.0";"Fixed: audit";"Compute";"0";"3";"CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Establish a discrete line item in budgeting documentation";"06af77de-02ca-0f3e-838a-a9420fe466f5";"/providers/microsoft.authorization/policydefinitions/06af77de-02ca-0f3e-838a-a9420fe466f5";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Implement privacy notice delivery methods";"06f84330-4c27-21f7-72cd-7488afd50244";"/providers/microsoft.authorization/policydefinitions/06f84330-4c27-21f7-72cd-7488afd50244";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Ensure resources are authorized";"0716f0f5-4955-2ccb-8d5e-c6be14d57c0f";"/providers/microsoft.authorization/policydefinitions/0716f0f5-4955-2ccb-8d5e-c6be14d57c0f";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Cognitive Services accounts should disable public network access";"0725b4dd-7e76-479c-a735-68e7ee23d5ca";"/providers/microsoft.authorization/policydefinitions/0725b4dd-7e76-479c-a735-68e7ee23d5ca";"3.0.1";"Default: Audit; Allowed: Audit,Deny,Disabled";"Cognitive Services";"0";"11";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Discover any indicators of compromise";"07b42fb5-027e-5a3c-4915-9d9ef3020ec7";"/providers/microsoft.authorization/policydefinitions/07b42fb5-027e-5a3c-4915-9d9ef3020ec7";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Document acquisition contract acceptance criteria";"0803eaa7-671c-08a7-52fd-ac419f775e75";"/providers/microsoft.authorization/policydefinitions/0803eaa7-671c-08a7-52fd-ac419f775e75";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Function apps should not have CORS configured to allow every resource to access your apps";"0820b7b9-23aa-4725-a1ce-ae4558f718e5";"/providers/microsoft.authorization/policydefinitions/0820b7b9-23aa-4725-a1ce-ae4558f718e5";"2.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"App Service";"0";"13";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Require developers to implement only approved changes";"085467a6-9679-5c65-584a-f55acefd0d43";"/providers/microsoft.authorization/policydefinitions/085467a6-9679-5c65-584a-f55acefd0d43";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy - Configure Log Analytics extension to be enabled on Windows virtual machines";"0868462e-646c-4fe3-9ced-a733534b6a2c";"/providers/microsoft.authorization/policydefinitions/0868462e-646c-4fe3-9ced-a733534b6a2c";"3.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"1";"Legacy - Enable Azure Monitor for VMs (/providers/microsoft.authorization/policysetdefinitions/55f3eceb-5573-4f18-9695-226972c6d74a)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Audit Windows machines on which the DSC configuration is not compliant";"08a2f2d2-94b2-4a7b-aa3b-bb3f523ee6fd";"/providers/microsoft.authorization/policydefinitions/08a2f2d2-94b2-4a7b-aa3b-bb3f523ee6fd";"1.0.0";"Fixed: auditIfNotExists";"Guest Configuration";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Preview]: Configure Dependency agent on Azure Arc enabled Linux servers with Azure Monitoring Agent settings";"08a4470f-b26d-428d-97f4-7e3e9c92b366";"/providers/microsoft.authorization/policydefinitions/08a4470f-b26d-428d-97f4-7e3e9c92b366";"1.1.1-preview";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Azure Edge Hardware Center devices should have double encryption support enabled";"08a6b96f-576e-47a2-8511-119a212d344d";"/providers/microsoft.authorization/policydefinitions/08a6b96f-576e-47a2-8511-119a212d344d";"2.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Azure Edge Hardware Center";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Require use of individual authenticators";"08ad71d0-52be-6503-4908-e015460a16ae";"/providers/microsoft.authorization/policydefinitions/08ad71d0-52be-6503-4908-e015460a16ae";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Data Factories to disable public network access";"08b1442b-7789-4130-8506-4f99a97226a7";"/providers/microsoft.authorization/policydefinitions/08b1442b-7789-4130-8506-4f99a97226a7";"1.0.0";"Default: Modify; Allowed: Disabled,Modify";"Data Factory";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Audit Web Applications that are not using latest supported PHP Framework";"08b17839-76c6-4015-90e0-33d9d54d219c";"/providers/microsoft.authorization/policydefinitions/08b17839-76c6-4015-90e0-33d9d54d219c";"1.0.0-deprecated";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy Diagnostic Settings for Search Services to Log Analytics workspace";"08ba64b8-738f-4918-9686-730d2ed79c7d";"/providers/microsoft.authorization/policydefinitions/08ba64b8-738f-4918-9686-730d2ed79c7d";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Restrict use of open source software";"08c11b48-8745-034d-1c1b-a144feec73b9";"/providers/microsoft.authorization/policydefinitions/08c11b48-8745-034d-1c1b-a144feec73b9";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Function app slots to only be accessible over HTTPS";"08cf2974-d178-48a0-b26d-f6b8e555748b";"/providers/microsoft.authorization/policydefinitions/08cf2974-d178-48a0-b26d-f6b8e555748b";"2.0.0";"Default: Modify; Allowed: Disabled,Modify";"App Service";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"There should be more than one owner assigned to your subscription";"09024ccc-0c5f-475e-9457-b7c0d9ed487b";"/providers/microsoft.authorization/policydefinitions/09024ccc-0c5f-475e-9457-b7c0d9ed487b";"3.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"16";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Azure Databricks Workspaces with private endpoints";"09210db3-d32c-4b2b-b4e1-f72ae920eb11";"/providers/microsoft.authorization/policydefinitions/09210db3-d32c-4b2b-b4e1-f72ae920eb11";"1.0.2";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Azure Databricks";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Virtual machines should encrypt temp disks, caches, and data flows between Compute and Storage resources";"0961003e-5a0a-4549-abde-af6a37f2724d";"/providers/microsoft.authorization/policydefinitions/0961003e-5a0a-4549-abde-af6a37f2724d";"2.0.3";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"18";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
